ID,lifestage,sex,unit_of_measure,country,recorded_year,recorded_value
5525,Juvenile,M,"Per hundred thousand inhabitants",Hungary,2010,57.65
5526,Juvenile,M,"Per hundred thousand inhabitants",Denmark,2009,3.21
5527,Juvenile,M,"Per hundred thousand inhabitants",Malta,2012,81.13
5528,Juvenile,M,"Per hundred thousand inhabitants",Lithuania,2019,15.24
5529,Juvenile,M,"Per hundred thousand inhabitants",Denmark,2010,2.41
5530,Juvenile,M,"Per hundred thousand inhabitants",Hungary,2011,54.34
5531,Juvenile,M,"Per hundred thousand inhabitants",Malta,2013,37.22
5532,Juvenile,M,"Per hundred thousand inhabitants",Lithuania,2020,8.60
5533,Juvenile,M,"Per hundred thousand inhabitants",Denmark,2011,1.45
5534,Juvenile,M,"Per hundred thousand inhabitants",Hungary,2012,54.39
5535,Juvenile,M,"Per hundred thousand inhabitants",Malta,2014,35.96
5536,Juvenile,M,"Per hundred thousand inhabitants",Lithuania,2021,6.26
5537,Juvenile,M,"Per hundred thousand inhabitants",Hungary,2013,50.74
5538,Juvenile,M,"Per hundred thousand inhabitants",Lithuania,2022,3.94
5539,Juvenile,M,"Per hundred thousand inhabitants",Lithuania,2023,3.84
5540,Juvenile,M,"Per hundred thousand inhabitants",Denmark,2012,0.97
5541,Juvenile,M,"Per hundred thousand inhabitants",Luxembourg,2008,5.55
5542,Juvenile,M,"Per hundred thousand inhabitants",Denmark,2013,1.97
5543,Juvenile,M,"Per hundred thousand inhabitants",Luxembourg,2009,7.76
5544,Juvenile,M,"Per hundred thousand inhabitants",Hungary,2014,45.69
5545,Juvenile,M,"Per hundred thousand inhabitants",Denmark,2014,1.49
5546,Juvenile,M,"Per hundred thousand inhabitants",Malta,2015,35.27
5547,Juvenile,M,"Per hundred thousand inhabitants",Luxembourg,2010,11.51
5548,Juvenile,M,"Per hundred thousand inhabitants",Denmark,2015,1.00
5549,Juvenile,M,"Per hundred thousand inhabitants",Hungary,2015,38.11
5550,Juvenile,M,"Per hundred thousand inhabitants",Malta,2016,42.27
5551,Juvenile,M,"Per hundred thousand inhabitants",Luxembourg,2011,10.77
5552,Juvenile,M,"Per hundred thousand inhabitants",Denmark,2016,2.67
5553,Juvenile,M,"Per hundred thousand inhabitants",Malta,2017,39.58
5554,Juvenile,M,"Per hundred thousand inhabitants",Luxembourg,2012,1.89
5555,Juvenile,M,"Per hundred thousand inhabitants",Denmark,2017,1.34
5556,Juvenile,M,"Per hundred thousand inhabitants",Malta,2018,46.61
5557,Juvenile,M,"Per hundred thousand inhabitants",Luxembourg,2013,3.52
5558,Juvenile,M,"Per hundred thousand inhabitants",Hungary,2016,32.92
5559,Juvenile,M,"Per hundred thousand inhabitants",Denmark,2018,2.01
5560,Juvenile,M,"Per hundred thousand inhabitants",Malta,2019,45.90
5561,Juvenile,M,"Per hundred thousand inhabitants",Luxembourg,2014,5.52
5562,Juvenile,M,"Per hundred thousand inhabitants",Denmark,2019,1.51
5563,Juvenile,M,"Per hundred thousand inhabitants",Hungary,2017,26.02
5564,Juvenile,M,"Per hundred thousand inhabitants",Malta,2020,82.54
5565,Juvenile,M,"Per hundred thousand inhabitants",Luxembourg,2015,3.64
5566,Juvenile,M,"Per hundred thousand inhabitants",Hungary,2018,21.69
5567,Juvenile,M,"Per hundred thousand inhabitants",Malta,2021,9.42
5568,Juvenile,M,"Per hundred thousand inhabitants",Luxembourg,2016,1.21
5569,Juvenile,M,"Per hundred thousand inhabitants",Hungary,2019,19.00
5570,Juvenile,M,"Per hundred thousand inhabitants",Malta,2022,4.67
5571,Juvenile,M,"Per hundred thousand inhabitants",Luxembourg,2017,3.36
5572,Juvenile,M,"Per hundred thousand inhabitants",Denmark,2020,1.01
5573,Juvenile,M,"Per hundred thousand inhabitants",Malta,2023,7.06
5574,Juvenile,M,"Per hundred thousand inhabitants",Hungary,2020,14.59
5575,Juvenile,M,"Per hundred thousand inhabitants",Luxembourg,2018,0.00
5576,Juvenile,M,"Per hundred thousand inhabitants",Denmark,2021,1.18
5577,Juvenile,M,"Per hundred thousand inhabitants",Netherlands,2008,42.06
5578,Juvenile,M,"Per hundred thousand inhabitants",Luxembourg,2019,0.00
5579,Juvenile,M,"Per hundred thousand inhabitants",Hungary,2021,17.23
5580,Juvenile,M,"Per hundred thousand inhabitants",Netherlands,2009,35.78
5581,Juvenile,M,"Per hundred thousand inhabitants",Luxembourg,2020,0.00
5582,Juvenile,M,"Per hundred thousand inhabitants",Luxembourg,2021,17.71
5583,Juvenile,M,"Per hundred thousand inhabitants",Netherlands,2010,35.09
5584,Juvenile,M,"Per hundred thousand inhabitants",Hungary,2022,16.65
5585,Juvenile,M,"Per hundred thousand inhabitants",Netherlands,2011,29.25
5586,Juvenile,M,"Per hundred thousand inhabitants",Sweden,2016,1.25
5587,Juvenile,M,"Per hundred thousand inhabitants",Hungary,2023,16.28
5588,Juvenile,M,"Per hundred thousand inhabitants",Sweden,2017,2.24
5589,Juvenile,M,"Per hundred thousand inhabitants",Ireland,2008,8.29
5590,Juvenile,M,"Per hundred thousand inhabitants",Netherlands,2012,29.54
5591,Juvenile,M,"Per hundred thousand inhabitants",Sweden,2018,2.01
5592,Juvenile,M,"Per hundred thousand inhabitants",Ireland,2009,9.70
5593,Juvenile,M,"Per hundred thousand inhabitants",Netherlands,2013,25.73
5594,Juvenile,M,"Per hundred thousand inhabitants",Sweden,2019,2.07
5595,Juvenile,M,"Per hundred thousand inhabitants",Netherlands,2014,25.65
5596,Juvenile,M,"Per hundred thousand inhabitants",Sweden,2020,2.05
5597,Juvenile,M,"Per hundred thousand inhabitants",Netherlands,2015,22.86
5598,Juvenile,M,"Per hundred thousand inhabitants",Ireland,2010,3.99
5599,Juvenile,M,"Per hundred thousand inhabitants",Sweden,2021,2.40
5600,Juvenile,M,"Per hundred thousand inhabitants",Netherlands,2016,23.27
5601,Juvenile,M,"Per hundred thousand inhabitants",Sweden,2022,3.89
5602,Juvenile,M,"Per hundred thousand inhabitants",Ireland,2011,3.93
5603,Juvenile,M,"Per hundred thousand inhabitants",Netherlands,2017,23.06
5604,Juvenile,M,"Per hundred thousand inhabitants",Ireland,2012,3.20
5605,Juvenile,M,"Per hundred thousand inhabitants",Sweden,2023,7.17
5606,Juvenile,M,"Per hundred thousand inhabitants",Netherlands,2018,22.26
5607,Juvenile,M,"Per hundred thousand inhabitants",Slovenia,2009,2.24
5608,Juvenile,M,"Per hundred thousand inhabitants",Ireland,2013,1.33
5609,Juvenile,M,"Per hundred thousand inhabitants",Netherlands,2019,23.84
5610,Juvenile,M,"Per hundred thousand inhabitants",Slovenia,2010,3.91
5611,Juvenile,M,"Per hundred thousand inhabitants",Netherlands,2020,25.74
5612,Juvenile,M,"Per hundred thousand inhabitants",Slovenia,2011,4.99
5613,Juvenile,M,"Per hundred thousand inhabitants",Netherlands,2021,26.94
5614,Juvenile,M,"Per hundred thousand inhabitants",Ireland,2014,1.97
5615,Juvenile,M,"Per hundred thousand inhabitants",Slovenia,2012,0.55
5616,Juvenile,M,"Per hundred thousand inhabitants",Netherlands,2022,27.97
5617,Juvenile,M,"Per hundred thousand inhabitants",Ireland,2015,9.59
5618,Juvenile,M,"Per hundred thousand inhabitants",Slovenia,2013,6.00
5619,Juvenile,M,"Per hundred thousand inhabitants",Netherlands,2023,26.03
5620,Juvenile,M,"Per hundred thousand inhabitants",Slovenia,2014,2.71
5621,Juvenile,M,"Per hundred thousand inhabitants",Norway,2008,0.89
5622,Juvenile,M,"Per hundred thousand inhabitants",Slovenia,2015,1.62
5623,Juvenile,M,"Per hundred thousand inhabitants",Norway,2009,1.24
5624,Juvenile,M,"Per hundred thousand inhabitants",Slovenia,2016,4.29
5625,Juvenile,M,"Per hundred thousand inhabitants",Slovenia,2018,14.84
5627,Juvenile,M,"Per hundred thousand inhabitants",Slovenia,2019,13.17
5629,Juvenile,M,"Per hundred thousand inhabitants",Slovenia,2020,11.50
5631,Juvenile,M,"Per hundred thousand inhabitants",Slovenia,2021,6.75
5633,Juvenile,M,"Per hundred thousand inhabitants",Slovenia,2022,6.19
5634,Juvenile,M,"Per hundred thousand inhabitants",Luxembourg,2022,11.78
5635,Juvenile,M,"Per hundred thousand inhabitants",Norway,2010,1.41
5637,Juvenile,M,"Per hundred thousand inhabitants",Slovenia,2023,7.65
5638,Juvenile,M,"Per hundred thousand inhabitants",Luxembourg,2023,8.77
5639,Juvenile,M,"Per hundred thousand inhabitants",Norway,2011,1.75
5640,Juvenile,M,"Per hundred thousand inhabitants",Slovakia,2009,28.28
5642,Juvenile,M,"Per hundred thousand inhabitants",Latvia,2008,117.45
5643,Juvenile,M,"Per hundred thousand inhabitants",Norway,2012,2.62
5644,Juvenile,M,"Per hundred thousand inhabitants",Slovakia,2010,25.89
5646,Juvenile,M,"Per hundred thousand inhabitants",Norway,2013,1.39
5647,Juvenile,M,"Per hundred thousand inhabitants",Slovakia,2011,24.21
5649,Juvenile,M,"Per hundred thousand inhabitants",Norway,2014,0.52
5650,Juvenile,M,"Per hundred thousand inhabitants",Slovakia,2012,25.26
5652,Juvenile,M,"Per hundred thousand inhabitants",Norway,2015,0.87
5653,Juvenile,M,"Per hundred thousand inhabitants",Slovakia,2013,17.95
5655,Juvenile,M,"Per hundred thousand inhabitants",Norway,2016,0.35
5656,Juvenile,M,"Per hundred thousand inhabitants",Slovakia,2014,17.45
5658,Juvenile,M,"Per hundred thousand inhabitants",Slovakia,2015,16.74
5659,Juvenile,M,"Per hundred thousand inhabitants",Slovakia,2016,14.82
5660,Juvenile,M,"Per hundred thousand inhabitants",Norway,2017,1.55
5661,Juvenile,M,"Per hundred thousand inhabitants",Slovakia,2017,14.00
5663,Juvenile,M,"Per hundred thousand inhabitants",Norway,2018,0.69
5665,Juvenile,M,"Per hundred thousand inhabitants",Norway,2019,0.87
5667,Juvenile,M,"Per hundred thousand inhabitants",Latvia,2009,84.61
5668,Juvenile,M,"Per hundred thousand inhabitants",Norway,2020,1.47
5669,Juvenile,M,"Per hundred thousand inhabitants",Slovakia,2018,16.07
5671,Juvenile,M,"Per hundred thousand inhabitants",Norway,2021,1.23
5672,Juvenile,M,"Per hundred thousand inhabitants",Slovakia,2019,14.06
5673,Juvenile,M,"Per hundred thousand inhabitants",Latvia,2010,43.29
5675,Juvenile,M,"Per hundred thousand inhabitants",Norway,2022,0.70
5676,Juvenile,M,"Per hundred thousand inhabitants",Slovakia,2020,13.58
5677,Juvenile,M,"Per hundred thousand inhabitants",Latvia,2011,35.27
5679,Juvenile,M,"Per hundred thousand inhabitants",Norway,2023,1.23
5680,Juvenile,M,"Per hundred thousand inhabitants",Slovakia,2021,9.68
5681,Juvenile,M,"Per hundred thousand inhabitants",Latvia,2012,28.85
5682,Juvenile,M,"Per hundred thousand inhabitants",Poland,2008,142.90
5683,Juvenile,M,"Per hundred thousand inhabitants",Slovakia,2022,9.46
5685,Juvenile,M,"Per hundred thousand inhabitants",Poland,2009,140.86
5686,Juvenile,M,"Per hundred thousand inhabitants",Slovakia,2023,6.80
5688,Juvenile,M,"Per hundred thousand inhabitants",Poland,2010,123.20
5689,Juvenile,M,"Per hundred thousand inhabitants",Türkiye,2009,21.65
5691,Juvenile,M,"Per hundred thousand inhabitants",Poland,2011,112.14
5692,Juvenile,M,"Per hundred thousand inhabitants",Türkiye,2010,17.60
5694,Juvenile,M,"Per hundred thousand inhabitants",Poland,2012,108.62
5695,Juvenile,M,"Per hundred thousand inhabitants",Türkiye,2011,19.41
5697,Juvenile,M,"Per hundred thousand inhabitants",Poland,2013,94.38
5698,Juvenile,M,"Per hundred thousand inhabitants",Türkiye,2012,16.69
5700,Juvenile,M,"Per hundred thousand inhabitants",Latvia,2013,25.82
5701,Juvenile,M,"Per hundred thousand inhabitants",Poland,2014,104.45
5702,Juvenile,M,"Per hundred thousand inhabitants",Türkiye,2013,15.70
5703,Juvenile,M,"Per hundred thousand inhabitants",Latvia,2014,20.29
5705,Juvenile,M,"Per hundred thousand inhabitants",Poland,2015,89.27
5706,Juvenile,M,"Per hundred thousand inhabitants",Türkiye,2014,16.45
5708,Juvenile,M,"Per hundred thousand inhabitants",Türkiye,2015,19.16
5709,Juvenile,M,"Per hundred thousand inhabitants",Poland,2016,58.65
5710,Juvenile,M,"Per hundred thousand inhabitants",Türkiye,2016,19.79
5712,Juvenile,M,"Per hundred thousand inhabitants",Poland,2017,56.05
5713,Juvenile,M,"Per hundred thousand inhabitants",Türkiye,2017,23.47
5714,Juvenile,M,"Per hundred thousand inhabitants",Poland,2018,48.62
5716,Juvenile,M,"Per hundred thousand inhabitants",Türkiye,2018,24.64
5717,Juvenile,M,"Per hundred thousand inhabitants",Latvia,2015,21.80
5718,Juvenile,M,"Per hundred thousand inhabitants",Poland,2019,45.46
5720,Juvenile,M,"Per hundred thousand inhabitants",Türkiye,2019,21.17
5721,Juvenile,M,"Per hundred thousand inhabitants",Poland,2020,36.91
5723,Juvenile,M,"Per hundred thousand inhabitants",Türkiye,2020,13.23
5724,Juvenile,M,"Per hundred thousand inhabitants",Poland,2021,36.89
5726,Juvenile,M,"Per hundred thousand inhabitants",Latvia,2016,23.76
5727,Juvenile,M,"Per hundred thousand inhabitants",Türkiye,2021,15.20
5729,Juvenile,M,"Per hundred thousand inhabitants",Latvia,2017,21.82
5730,Juvenile,M,"Per hundred thousand inhabitants",Türkiye,2022,20.67
5731,Juvenile,M,"Per hundred thousand inhabitants",Latvia,2018,18.96
5733,Juvenile,M,"Per hundred thousand inhabitants",Türkiye,2023,21.67
5734,Juvenile,M,"Per hundred thousand inhabitants",Latvia,2019,19.48
5735,Juvenile,M,"Per hundred thousand inhabitants","England and Wales",2008,40.59
5737,Juvenile,M,"Per hundred thousand inhabitants",Latvia,2020,13.50
5738,Juvenile,M,"Per hundred thousand inhabitants","England and Wales",2009,34.01
5740,Juvenile,M,"Per hundred thousand inhabitants",Latvia,2021,14.07
5741,Juvenile,M,"Per hundred thousand inhabitants","England and Wales",2010,26.75
5743,Juvenile,M,"Per hundred thousand inhabitants","England and Wales",2011,25.45
5745,Juvenile,M,"Per hundred thousand inhabitants",Latvia,2022,12.51
5747,Juvenile,M,"Per hundred thousand inhabitants",Poland,2022,36.71
5749,Juvenile,M,"Per hundred thousand inhabitants",Latvia,2023,15.59
5750,Juvenile,M,"Per hundred thousand inhabitants",Poland,2023,43.57
5751,Juvenile,M,"Per hundred thousand inhabitants",Montenegro,2009,9.09
5753,Juvenile,M,"Per hundred thousand inhabitants",Portugal,2013,29.94
5754,Juvenile,M,"Per hundred thousand inhabitants",Montenegro,2010,7.82
5756,Juvenile,M,"Per hundred thousand inhabitants",Portugal,2016,33.50
5758,Juvenile,M,"Per hundred thousand inhabitants",Portugal,2017,34.34
5760,Juvenile,M,"Per hundred thousand inhabitants",Portugal,2018,33.96
5762,Juvenile,M,"Per hundred thousand inhabitants",Montenegro,2011,10.57
5763,Juvenile,M,"Per hundred thousand inhabitants",Portugal,2019,30.89
5765,Juvenile,M,"Per hundred thousand inhabitants",Montenegro,2012,11.95
5766,Juvenile,M,"Per hundred thousand inhabitants",Portugal,2020,25.66
5768,Juvenile,M,"Per hundred thousand inhabitants",Montenegro,2013,2.70
5769,Juvenile,M,"Per hundred thousand inhabitants",Portugal,2021,27.97
5771,Juvenile,M,"Per hundred thousand inhabitants",Montenegro,2014,6.82
5772,Juvenile,M,"Per hundred thousand inhabitants",Portugal,2022,31.23
5774,Juvenile,M,"Per hundred thousand inhabitants",Portugal,2023,34.22
5776,Juvenile,M,"Per hundred thousand inhabitants",Romania,2008,19.53
5778,Juvenile,M,"Per hundred thousand inhabitants",Montenegro,2015,6.87
5779,Juvenile,M,"Per hundred thousand inhabitants",Romania,2009,22.52
5781,Juvenile,M,"Per hundred thousand inhabitants",Montenegro,2016,5.54
5782,Juvenile,M,"Per hundred thousand inhabitants",Romania,2010,21.37
5784,Juvenile,M,"Per hundred thousand inhabitants",Montenegro,2017,17.72
5785,Juvenile,M,"Per hundred thousand inhabitants",Romania,2011,21.30
5787,Juvenile,M,"Per hundred thousand inhabitants",Montenegro,2018,5.93
5788,Juvenile,M,"Per hundred thousand inhabitants",Romania,2012,21.66
5790,Juvenile,M,"Per hundred thousand inhabitants","England and Wales",2012,20.41
5791,Juvenile,M,"Per hundred thousand inhabitants",Montenegro,2019,14.12
5792,Juvenile,M,"Per hundred thousand inhabitants",Romania,2013,25.32
5793,Juvenile,M,"Per hundred thousand inhabitants","England and Wales",2013,13.83
5795,Juvenile,M,"Per hundred thousand inhabitants",Romania,2014,15.40
5796,Juvenile,M,"Per hundred thousand inhabitants","England and Wales",2014,11.86
5797,Juvenile,M,"Per hundred thousand inhabitants",Montenegro,2020,13.54
5799,Juvenile,M,"Per hundred thousand inhabitants",Romania,2015,15.64
5800,Juvenile,M,"Per hundred thousand inhabitants","England and Wales",2015,10.83
5801,Juvenile,M,"Per hundred thousand inhabitants",Romania,2016,20.24
5803,Juvenile,M,"Per hundred thousand inhabitants","England and Wales",2016,10.04
5804,Juvenile,M,"Per hundred thousand inhabitants",Romania,2017,19.71
5805,Juvenile,M,"Per hundred thousand inhabitants","England and Wales",2017,10.17
5806,Juvenile,M,"Per hundred thousand inhabitants",Montenegro,2021,12.93
5808,Juvenile,M,"Per hundred thousand inhabitants",Romania,2018,14.27
5809,Juvenile,M,"Per hundred thousand inhabitants",Montenegro,2022,4.34
5811,Juvenile,M,"Per hundred thousand inhabitants","England and Wales",2018,9.98
5813,Juvenile,M,"Per hundred thousand inhabitants","Scotland (NUTS 2021)",2008,181.54
5815,Juvenile,M,"Per hundred thousand inhabitants","Scotland (NUTS 2021)",2009,181.95
5816,Juvenile,M,"Per hundred thousand inhabitants",Romania,2019,15.55
5817,Juvenile,M,"Per hundred thousand inhabitants",Montenegro,2023,7.69
5819,Juvenile,M,"Per hundred thousand inhabitants","Scotland (NUTS 2021)",2010,152.07
5820,Juvenile,M,"Per hundred thousand inhabitants",Romania,2020,13.03
5821,Juvenile,M,"Per hundred thousand inhabitants","Scotland (NUTS 2021)",2011,137.96
5823,Juvenile,M,"Per hundred thousand inhabitants","Scotland (NUTS 2021)",2012,123.17
5825,Juvenile,M,"Per hundred thousand inhabitants","Scotland (NUTS 2021)",2013,101.77
5827,Juvenile,M,"Per hundred thousand inhabitants",Romania,2021,11.61
5829,Juvenile,M,"Per hundred thousand inhabitants",Romania,2022,12.50
5831,Juvenile,M,"Per hundred thousand inhabitants",Romania,2023,10.86
5832,Juvenile,M,"Per hundred thousand inhabitants","Scotland (NUTS 2021)",2014,95.67
5835,Juvenile,M,"Per hundred thousand inhabitants","Scotland (NUTS 2021)",2015,84.75
5838,Juvenile,M,"Per hundred thousand inhabitants","Northern Ireland (UK) (NUTS 2021)",2008,17.71
5841,Juvenile,M,"Per hundred thousand inhabitants","Northern Ireland (UK) (NUTS 2021)",2009,8.17
5844,Juvenile,M,"Per hundred thousand inhabitants","Northern Ireland (UK) (NUTS 2021)",2010,7.71
5846,Juvenile,M,"Per hundred thousand inhabitants","Northern Ireland (UK) (NUTS 2021)",2011,1.81
5848,Juvenile,M,"Per hundred thousand inhabitants","Northern Ireland (UK) (NUTS 2021)",2012,0.00
5851,Juvenile,M,"Per hundred thousand inhabitants","Northern Ireland (UK) (NUTS 2021)",2013,0.00
5854,Juvenile,M,"Per hundred thousand inhabitants",Serbia,2008,31.47
5857,Juvenile,M,"Per hundred thousand inhabitants",Serbia,2009,34.83
5858,Juvenile,M,"Per hundred thousand inhabitants","Northern Ireland (UK) (NUTS 2021)",2014,0.00
5860,Juvenile,M,"Per hundred thousand inhabitants",Serbia,2010,34.07
5863,Juvenile,M,"Per hundred thousand inhabitants",Serbia,2011,38.63
5866,Juvenile,M,"Per hundred thousand inhabitants","Northern Ireland (UK) (NUTS 2021)",2015,0.00
5869,Juvenile,M,"Per hundred thousand inhabitants","Northern Ireland (UK) (NUTS 2021)",2016,0.00
5871,Juvenile,M,"Per hundred thousand inhabitants","Northern Ireland (UK) (NUTS 2021)",2017,0.00
5873,Juvenile,M,"Per hundred thousand inhabitants",Kosovo*,2016,18.92
5875,Juvenile,M,"Per hundred thousand inhabitants",Kosovo*,2017,12.54
5876,Juvenile,M,"Per hundred thousand inhabitants",Serbia,2012,33.95
5877,Juvenile,M,"Per hundred thousand inhabitants",Kosovo*,2018,14.53
5879,Juvenile,M,"Per hundred thousand inhabitants",Kosovo*,2019,14.44
5883,Juvenile,M,"Per hundred thousand inhabitants",Serbia,2013,35.09
5885,Juvenile,M,"Per hundred thousand inhabitants",Serbia,2014,37.47
5887,Juvenile,M,"Per hundred thousand inhabitants",Serbia,2015,34.48
5889,Juvenile,M,"Per hundred thousand inhabitants",Serbia,2016,35.95
5894,Juvenile,M,"Per hundred thousand inhabitants",Serbia,2017,36.27
5895,Juvenile,M,"Per hundred thousand inhabitants",Serbia,2018,34.00
5897,Juvenile,M,"Per hundred thousand inhabitants",Serbia,2019,36.34
5900,Juvenile,M,"Per hundred thousand inhabitants",Kosovo*,2020,12.99
5903,Juvenile,M,"Per hundred thousand inhabitants",Serbia,2020,34.50
5907,Juvenile,M,"Per hundred thousand inhabitants",Serbia,2021,29.76
5911,Juvenile,M,"Per hundred thousand inhabitants",Serbia,2022,31.84
5915,Juvenile,M,"Per hundred thousand inhabitants",Serbia,2023,30.72
5923,Juvenile,M,"Per hundred thousand inhabitants",Sweden,2010,1.52
5927,Juvenile,M,"Per hundred thousand inhabitants",Sweden,2011,0.71
5931,Juvenile,M,"Per hundred thousand inhabitants",Sweden,2012,1.22
5934,Juvenile,M,"Per hundred thousand inhabitants",Sweden,2013,1.01
